period,subject,group,profit,totalprofit,participate,type,direction1,prediction1a,prediction1b,prediction1c,prediction1d,timeokplayer1chooseok,direction2,prediction2a,prediction2b,prediction2c,prediction2d,timeokplayer2chooseok,choice1,choice2,p1a,p1b,p1c,p1d,p2a,p2b,p2c,p2d,profit1,belprofit1,profit2,belprofit2,position,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,n1,n2,n3,n4,direction,predictionA,predictionB,predictionC,predictionD,period10,session,stableID,hi_payID,UCSC_ID
41,10,1,90,2685.775,1,2,0,0,0,0,0,0,3,0,0,0,100,8,1,3,0,0,0,1,0,0,0,1,20,10,90,0,24,1,3,0,2,1,2,3,3,2,2,3,3,1,2,4,5,3,0,0,0,100,5,12,0,0,1
41,11,4,94.3,2184.225,1,2,0,0,0,0,0,0,2,40,40,10,10,2,2,2,.1,.1,.2,.6,.4,.4,.1,.1,90,4.9,90,4.3,33,1,3,0,2,1,2,3,3,2,2,3,3,1,2,4,5,2,40,40,10,10,5,12,0,0,1
41,12,6,94.3,2531.725,1,2,0,0,0,0,0,0,3,40,10,10,40,19,2,3,.25,.25,.25,.25,.4,.1,.1,.4,20,6.25,90,4.3,34,1,3,0,2,1,2,3,3,2,2,3,3,1,2,4,5,3,40,10,10,40,5,12,0,0,1
42,1,1,96.25,3389.999,0,1,3,25,25,25,25,22,0,0,0,0,0,0,3,1,.25,.25,.25,.25,.25,0,0,.75,90,6.25,20,9.375,42,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,3,25,25,25,25,5,12,0,0,1
42,2,6,26.25,2369.375,0,1,2,25,25,25,25,23,0,0,0,0,0,0,2,3,.25,.25,.25,.25,0,0,0,1,20,6.25,90,0,34,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,2,25,25,25,25,5,12,0,0,1
42,3,5,3.2,2880.431,0,1,0,40,0,40,20,8,0,0,0,0,0,0,0,1,.4,0,.4,.2,.4,.1,.1,.4,0,3.2,120,7.3,12,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,0,40,0,40,20,5,12,0,0,1
42,4,1,29.375,2564.962,1,2,0,0,0,0,0,0,1,25,0,0,75,3,3,1,.25,.25,.25,.25,.25,0,0,.75,90,6.25,20,9.375,42,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,1,25,0,0,75,5,12,0,0,1
42,5,3,6.25,1966.25,0,1,0,25,25,25,25,22,0,0,0,0,0,0,0,1,.25,.25,.25,.25,.15,.7,.05,.1,0,6.25,120,3.875,12,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,0,25,25,25,25,5,12,0,0,1
42,6,4,120,2651.6,0,1,0,0,0,0,100,22,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,120,0,0,0,13,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,0,0,0,0,100,5,12,0,0,1
42,7,2,123.4,3039.45,0,1,2,10,10,10,70,20,0,0,0,0,0,0,2,1,.1,.1,.1,.7,.05,.05,.8,.1,120,3.4,0,9.725,32,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,2,10,10,10,70,5,12,0,0,1
42,8,6,90,2873.265,1,2,0,0,0,0,0,0,3,0,0,0,100,19,2,3,.25,.25,.25,.25,0,0,0,1,20,6.25,90,0,34,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,3,0,0,0,100,5,12,0,0,1
42,9,2,9.725,2614.232,1,2,0,0,0,0,0,0,1,5,5,80,10,4,2,1,.1,.1,.1,.7,.05,.05,.8,.1,120,3.4,0,9.725,32,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,1,5,5,80,10,5,12,0,0,1
42,10,4,0,2685.775,1,2,0,0,0,0,0,0,2,0,0,0,100,21,0,2,0,0,0,1,0,0,0,1,120,0,0,0,13,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,2,0,0,0,100,5,12,0,0,1
42,11,3,123.875,2308.1,1,2,0,0,0,0,0,0,1,15,70,5,10,4,0,1,.25,.25,.25,.25,.15,.7,.05,.1,0,6.25,120,3.875,12,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,1,15,70,5,10,5,12,0,0,1
42,12,5,127.3,2659.025,1,2,0,0,0,0,0,0,1,40,10,10,40,18,0,1,.4,0,.4,.2,.4,.1,.1,.4,0,3.2,120,7.3,12,3,2,0,0,0,2,1,1,1,2,1,3,3,4,3,2,1,40,10,10,40,5,12,0,0,1
43,1,5,96.25,3486.249,0,1,3,25,25,25,25,26,0,0,0,0,0,0,3,2,.25,.25,.25,.25,.25,.25,.25,.25,90,6.25,20,6.25,43,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,3,25,25,25,25,5,12,0,0,1
43,2,2,26.25,2395.625,0,1,0,25,25,25,25,21,0,0,0,0,0,0,0,3,.25,.25,.25,.25,.4,.1,.1,.4,20,6.25,90,7.3,14,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,0,25,25,25,25,5,12,0,0,1
43,3,6,97.025,2977.456,0,1,3,35,20,35,10,7,0,0,0,0,0,0,3,0,.35,.2,.35,.1,.25,0,.25,.5,90,7.025,20,8.125,41,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,3,35,20,35,10,5,12,0,0,1
43,4,6,28.125,2593.087,1,2,0,0,0,0,0,0,0,25,0,25,50,17,3,0,.35,.2,.35,.1,.25,0,.25,.5,90,7.025,20,8.125,41,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,0,25,0,25,50,5,12,0,0,1
43,5,5,26.25,1992.5,1,2,0,0,0,0,0,0,2,25,25,25,25,18,3,2,.25,.25,.25,.25,.25,.25,.25,.25,90,6.25,20,6.25,43,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,2,25,25,25,25,5,12,0,0,1
43,6,4,2.5,2654.1,0,1,3,50,0,50,0,23,0,0,0,0,0,0,3,3,.5,0,.5,0,0,0,0,1,0,2.5,0,10,44,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,3,50,0,50,0,5,12,0,0,1
43,7,3,3.4,3042.85,0,1,2,10,10,10,70,16,0,0,0,0,0,0,2,0,.1,.1,.1,.7,.5,.4,.05,.05,0,3.4,120,3.425,31,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,2,10,10,10,70,5,12,0,0,1
43,8,1,96.25,2969.515,0,1,3,25,25,25,25,21,0,0,0,0,0,0,3,1,.25,.25,.25,.25,.1,.8,.05,.05,90,6.25,20,2.225,42,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,3,25,25,25,25,5,12,0,0,1
43,9,3,123.425,2737.657,1,2,0,0,0,0,0,0,0,50,40,5,5,7,2,0,.1,.1,.1,.7,.5,.4,.05,.05,0,3.4,120,3.425,31,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,0,50,40,5,5,5,12,0,0,1
43,10,4,10,2695.775,1,2,0,0,0,0,0,0,3,0,0,0,100,16,3,3,.5,0,.5,0,0,0,0,1,0,2.5,0,10,44,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,3,0,0,0,100,5,12,0,0,1
43,11,1,22.225,2330.325,1,2,0,0,0,0,0,0,1,10,80,5,5,14,3,1,.25,.25,.25,.25,.1,.8,.05,.05,90,6.25,20,2.225,42,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,1,10,80,5,5,5,12,0,0,1
43,12,2,97.3,2756.325,1,2,0,0,0,0,0,0,3,40,10,10,40,22,0,3,.25,.25,.25,.25,.4,.1,.1,.4,20,6.25,90,7.3,14,3,0,2,3,3,3,1,3,0,3,2,0,3,1,2,6,3,40,10,10,40,5,12,0,0,1
44,1,2,6.25,3492.499,0,1,3,25,25,25,25,26,0,0,0,0,0,0,3,3,.25,.25,.25,.25,.25,.25,0,.5,0,6.25,0,8.125,44,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,3,25,25,25,25,5,12,0,0,1
44,2,3,96.25,2491.875,0,1,2,25,25,25,25,22,0,0,0,0,0,0,2,2,.25,.25,.25,.25,.1,.4,.4,.1,90,6.25,90,7.3,33,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,2,25,25,25,25,5,12,0,0,1
44,3,2,8.125,2985.581,1,2,0,0,0,0,0,0,3,25,25,0,50,17,3,3,.25,.25,.25,.25,.25,.25,0,.5,0,6.25,0,8.125,44,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,3,25,25,0,50,5,12,0,0,1
44,4,5,30,2623.087,0,1,1,0,0,0,100,16,0,0,0,0,0,0,1,3,0,0,0,1,.25,.25,.25,.25,20,10,90,6.25,24,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,1,0,0,0,100,5,12,0,0,1
44,5,6,126.25,2118.75,0,1,2,25,25,25,25,16,0,0,0,0,0,0,2,1,.25,.25,.25,.25,.5,0,0,.5,120,6.25,0,2.5,32,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,2,25,25,25,25,5,12,0,0,1
44,6,1,30,2684.1,0,1,1,0,0,0,100,23,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,20,10,90,0,24,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,1,0,0,0,100,5,12,0,0,1
44,7,4,93.4,3136.25,0,1,2,10,10,10,70,19,0,0,0,0,0,0,2,2,.1,.1,.1,.7,.1,.25,.5,.15,90,3.4,90,8.275,33,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,2,10,10,10,70,5,12,0,0,1
44,8,5,96.25,3065.765,1,2,0,0,0,0,0,0,3,25,25,25,25,23,1,3,0,0,0,1,.25,.25,.25,.25,20,10,90,6.25,24,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,3,25,25,25,25,5,12,0,0,1
44,9,3,97.3,2834.957,1,2,0,0,0,0,0,0,2,10,40,40,10,17,2,2,.25,.25,.25,.25,.1,.4,.4,.1,90,6.25,90,7.3,33,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,2,10,40,40,10,5,12,0,0,1
44,10,1,90,2785.775,1,2,0,0,0,0,0,0,3,0,0,0,100,23,1,3,0,0,0,1,0,0,0,1,20,10,90,0,24,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,3,0,0,0,100,5,12,0,0,1
44,11,4,98.275,2428.6,1,2,0,0,0,0,0,0,2,10,25,50,15,4,2,2,.1,.1,.1,.7,.1,.25,.5,.15,90,3.4,90,8.275,33,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,2,10,25,50,15,5,12,0,0,1
44,12,6,2.5,2758.825,1,2,0,0,0,0,0,0,1,50,0,0,50,16,2,1,.25,.25,.25,.25,.5,0,0,.5,120,6.25,0,2.5,32,1,3,2,2,1,2,3,3,2,2,3,1,0,3,5,4,1,50,0,0,50,5,12,0,0,1
45,1,4,96.25,3588.749,0,1,3,25,25,25,25,25,0,0,0,0,0,0,3,1,.25,.25,.25,.25,.1,.1,.7,.1,90,6.25,20,3.4,42,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,3,25,25,25,25,5,12,0,0,1
45,2,1,96.25,2588.125,0,1,2,25,25,25,25,20,0,0,0,0,0,0,2,2,.25,.25,.25,.25,0,0,0,1,90,6.25,90,0,33,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,2,25,25,25,25,5,12,0,0,1
45,3,3,95.6,3081.181,0,1,3,20,20,20,40,12,0,0,0,0,0,0,3,0,.2,.2,.2,.4,.1,.1,.1,.7,90,5.6,20,9.4,41,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,3,20,20,20,40,5,12,0,0,1
45,4,6,29.575,2652.662,0,1,2,5,10,10,75,17,0,0,0,0,0,0,2,3,.05,.1,.1,.75,.5,0,.5,0,20,9.575,90,7.5,34,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,2,5,10,10,75,5,12,0,0,1
45,5,2,126.25,2245,0,1,2,25,25,25,25,13,0,0,0,0,0,0,2,1,.25,.25,.25,.25,.7,0,0,.3,120,6.25,0,2.1,32,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,2,25,25,25,25,5,12,0,0,1
45,6,6,97.5,2781.6,1,2,0,0,0,0,0,0,3,50,0,50,0,24,2,3,.05,.1,.1,.75,.5,0,.5,0,20,9.575,90,7.5,34,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,3,50,0,50,0,5,12,0,0,1
45,7,3,29.4,3165.65,1,2,0,0,0,0,0,0,0,10,10,10,70,21,3,0,.2,.2,.2,.4,.1,.1,.1,.7,90,5.6,20,9.4,41,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,0,10,10,10,70,5,12,0,0,1
45,8,5,96.25,3162.015,0,1,3,25,25,25,25,24,0,0,0,0,0,0,3,1,.25,.25,.25,.25,.25,.25,.25,.25,90,6.25,20,6.25,42,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,3,25,25,25,25,5,12,0,0,1
45,9,4,23.4,2858.357,1,2,0,0,0,0,0,0,1,10,10,70,10,17,3,1,.25,.25,.25,.25,.1,.1,.7,.1,90,6.25,20,3.4,42,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,1,10,10,70,10,5,12,0,0,1
45,10,1,90,2875.775,1,2,0,0,0,0,0,0,2,0,0,0,100,23,2,2,.25,.25,.25,.25,0,0,0,1,90,6.25,90,0,33,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,2,0,0,0,100,5,12,0,0,1
45,11,5,26.25,2454.85,1,2,0,0,0,0,0,0,1,25,25,25,25,16,3,1,.25,.25,.25,.25,.25,.25,.25,.25,90,6.25,20,6.25,42,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,1,25,25,25,25,5,12,0,0,1
45,12,2,2.1,2760.925,1,2,0,0,0,0,0,0,1,70,0,0,30,21,2,1,.25,.25,.25,.25,.7,0,0,.3,120,6.25,0,2.1,32,2,2,3,3,3,2,2,1,0,1,1,3,1,3,4,4,1,70,0,0,30,5,12,0,0,1
46,1,5,98.125,3686.874,0,1,3,25,25,50,0,25,0,0,0,0,0,0,3,2,.25,.25,.5,0,.25,.25,.25,.25,90,8.125,20,6.25,43,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,3,25,25,50,0,5,12,0,0,1
46,2,5,26.25,2614.375,1,2,0,0,0,0,0,0,2,25,25,25,25,20,3,2,.25,.25,.5,0,.25,.25,.25,.25,90,8.125,20,6.25,43,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,2,25,25,25,25,5,12,0,0,1
46,3,6,95.775,3176.956,0,1,3,35,25,0,40,9,0,0,0,0,0,0,3,1,.35,.25,0,.4,.1,.1,.1,.7,90,5.775,20,9.4,42,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,3,35,25,0,40,5,12,0,0,1
46,4,4,92.5,2745.162,0,1,0,0,0,50,50,13,0,0,0,0,0,0,0,0,0,0,.5,.5,.1,.2,.5,.2,90,2.5,90,4.3,11,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,0,0,0,50,50,5,12,0,0,1
46,5,2,6.25,2251.25,0,1,0,25,25,25,25,9,0,0,0,0,0,0,0,1,.25,.25,.25,.25,.3,0,.3,.4,0,6.25,120,6.3,12,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,0,25,25,25,25,5,12,0,0,1
46,6,1,92.5,2874.1,0,1,3,50,0,50,0,22,0,0,0,0,0,0,3,1,.5,0,.5,0,.05,.4,.5,.05,90,2.5,20,3.425,42,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,3,50,0,50,0,5,12,0,0,1
46,7,6,29.4,3195.05,1,2,0,0,0,0,0,0,1,10,10,10,70,15,3,1,.35,.25,0,.4,.1,.1,.1,.7,90,5.775,20,9.4,42,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,1,10,10,10,70,5,12,0,0,1
46,8,3,6.25,3168.265,0,1,3,25,25,25,25,27,0,0,0,0,0,0,3,3,.25,.25,.25,.25,0,0,0,1,0,6.25,0,10,44,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,3,25,25,25,25,5,12,0,0,1
46,9,1,23.425,2881.782,1,2,0,0,0,0,0,0,1,5,40,50,5,11,3,1,.5,0,.5,0,.05,.4,.5,.05,90,2.5,20,3.425,42,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,1,5,40,50,5,5,12,0,0,1
46,10,3,10,2885.775,1,2,0,0,0,0,0,0,3,0,0,0,100,24,3,3,.25,.25,.25,.25,0,0,0,1,0,6.25,0,10,44,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,3,0,0,0,100,5,12,0,0,1
46,11,4,94.3,2549.15,1,2,0,0,0,0,0,0,0,10,20,50,20,7,0,0,0,0,.5,.5,.1,.2,.5,.2,90,2.5,90,4.3,11,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,0,10,20,50,20,5,12,0,0,1
46,12,2,126.3,2887.225,1,2,0,0,0,0,0,0,1,30,0,30,40,7,0,1,.25,.25,.25,.25,.3,0,.3,.4,0,6.25,120,6.3,12,3,0,3,0,3,3,1,1,3,0,2,1,3,3,1,5,1,30,0,30,40,5,12,0,0,1
47,1,5,96.633,3783.507,0,1,3,33,33,34,0,26,0,0,0,0,0,0,3,1,.33,.33,.34,0,.5,0,0,.5,90,6.633,20,7.5,42,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,3,33,33,34,0,5,12,0,0,1
47,2,2,6.25,2620.625,0,1,3,25,25,25,25,18,0,0,0,0,0,0,3,3,.25,.25,.25,.25,.25,.35,0,.4,0,6.25,0,7.275,44,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,3,25,25,25,25,5,12,0,0,1
47,3,2,7.275,3184.231,1,2,0,0,0,0,0,0,3,25,35,0,40,12,3,3,.25,.25,.25,.25,.25,.35,0,.4,0,6.25,0,7.275,44,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,3,25,35,0,40,5,12,0,0,1
47,4,1,126.25,2871.412,0,1,1,25,25,25,25,11,0,0,0,0,0,0,1,0,.25,.25,.25,.25,0,0,.8,.2,120,6.25,0,1.6,21,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,1,25,25,25,25,5,12,0,0,1
47,5,3,6.25,2257.5,0,1,2,25,25,25,25,21,0,0,0,0,0,0,2,0,.25,.25,.25,.25,.1,.1,.1,.7,0,6.25,120,3.4,31,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,2,25,25,25,25,5,12,0,0,1
47,6,6,0,2874.1,0,1,1,0,0,0,100,19,0,0,0,0,0,0,1,2,0,0,0,1,.05,.3,.6,.05,0,0,120,5.725,23,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,1,0,0,0,100,5,12,0,0,1
47,7,3,123.4,3318.45,1,2,0,0,0,0,0,0,0,10,10,10,70,20,2,0,.25,.25,.25,.25,.1,.1,.1,.7,0,6.25,120,3.4,31,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,0,10,10,10,70,5,12,0,0,1
47,8,4,96.25,3264.515,0,1,3,25,25,25,25,20,0,0,0,0,0,0,3,1,.25,.25,.25,.25,.2,.2,.4,.2,90,6.25,20,5.6,42,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,3,25,25,25,25,5,12,0,0,1
47,9,6,125.725,3007.507,1,2,0,0,0,0,0,0,2,5,30,60,5,16,1,2,0,0,0,1,.05,.3,.6,.05,0,0,120,5.725,23,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,2,5,30,60,5,5,12,0,0,1
47,10,1,1.6,2887.375,1,2,0,0,0,0,0,0,0,0,0,80,20,16,1,0,.25,.25,.25,.25,0,0,.8,.2,120,6.25,0,1.6,21,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,0,0,0,80,20,5,12,0,0,1
47,11,4,25.6,2574.75,1,2,0,0,0,0,0,0,1,20,20,40,20,7,3,1,.25,.25,.25,.25,.2,.2,.4,.2,90,6.25,20,5.6,42,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,1,20,20,40,20,5,12,0,0,1
47,12,5,27.5,2914.725,1,2,0,0,0,0,0,0,1,50,0,0,50,21,3,1,.33,.33,.34,0,.5,0,0,.5,90,6.633,20,7.5,42,1,3,2,3,3,1,0,3,0,1,1,2,2,4,2,4,1,50,0,0,50,5,12,0,0,1
48,1,2,95.625,3879.132,0,1,3,25,50,25,0,23,0,0,0,0,0,0,3,2,.25,.5,.25,0,.25,.25,.25,.25,90,5.625,20,6.25,43,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,3,25,50,25,0,5,12,0,0,1
48,2,4,26.25,2646.875,0,1,0,25,25,25,25,20,0,0,0,0,0,0,0,3,.25,.25,.25,.25,.5,0,0,.5,20,6.25,90,7.5,14,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,0,25,25,25,25,5,12,0,0,1
48,3,3,7.275,3191.506,0,1,3,25,35,0,40,1,0,0,0,0,0,0,3,3,.25,.35,0,.4,.25,.25,.25,.25,0,7.275,0,6.25,44,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,3,25,35,0,40,5,12,0,0,1
48,4,1,96.25,2967.662,0,1,0,25,25,25,25,4,0,0,0,0,0,0,0,0,.25,.25,.25,.25,0,0,0,1,90,6.25,90,0,11,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,0,25,25,25,25,5,12,0,0,1
48,5,2,26.25,2283.75,1,2,0,0,0,0,0,0,2,25,25,25,25,10,3,2,.25,.5,.25,0,.25,.25,.25,.25,90,5.625,20,6.25,43,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,2,25,25,25,25,5,12,0,0,1
48,6,5,120,2994.1,0,1,1,0,0,0,100,21,0,0,0,0,0,0,1,0,0,0,0,1,.1,.1,.1,.7,120,0,0,3.4,21,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,1,0,0,0,100,5,12,0,0,1
48,7,5,3.4,3321.85,1,2,0,0,0,0,0,0,0,10,10,10,70,19,1,0,0,0,0,1,.1,.1,.1,.7,120,0,0,3.4,21,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,0,10,10,10,70,5,12,0,0,1
48,8,3,6.25,3270.765,1,2,0,0,0,0,0,0,3,25,25,25,25,26,3,3,.25,.35,0,.4,.25,.25,.25,.25,0,7.275,0,6.25,44,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,3,25,25,25,25,5,12,0,0,1
48,9,6,6.6,3014.107,0,1,0,30,30,30,10,8,0,0,0,0,0,0,0,1,.3,.3,.3,.1,.1,.8,.05,.05,0,6.6,120,2.725,12,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,0,30,30,30,10,5,12,0,0,1
48,10,1,90,2977.375,1,2,0,0,0,0,0,0,0,0,0,0,100,26,0,0,.25,.25,.25,.25,0,0,0,1,90,6.25,90,0,11,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,0,0,0,0,100,5,12,0,0,1
48,11,6,122.725,2697.475,1,2,0,0,0,0,0,0,1,10,80,5,5,12,0,1,.3,.3,.3,.1,.1,.8,.05,.05,0,6.6,120,2.725,12,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,1,10,80,5,5,5,12,0,0,1
48,12,4,97.5,3012.225,1,2,0,0,0,0,0,0,3,50,0,0,50,23,0,3,.25,.25,.25,.25,.5,0,0,.5,20,6.25,90,7.5,14,0,3,3,0,1,0,0,2,3,3,0,1,5,2,1,4,3,50,0,0,50,5,12,0,0,1
49,1,5,95.625,3974.757,0,1,3,50,25,25,0,23,0,0,0,0,0,0,3,1,.5,.25,.25,0,.25,.5,.05,.2,90,5.625,20,5.225,42,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,3,50,25,25,0,5,12,0,0,1
49,2,4,126.25,2773.125,0,1,1,25,25,25,25,24,0,0,0,0,0,0,1,0,.25,.25,.25,.25,.4,.1,.4,.1,120,6.25,0,4.3,21,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,1,25,25,25,25,5,12,0,0,1
49,3,6,93.125,3284.631,0,1,3,25,25,0,50,18,0,0,0,0,0,0,3,2,.25,.25,0,.5,.25,.25,.25,.25,90,3.125,20,6.25,43,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,3,25,25,0,50,5,12,0,0,1
49,4,2,4.6,2972.262,0,1,1,30,30,10,30,8,0,0,0,0,0,0,1,2,.3,.3,.1,.3,.1,.1,.1,.7,0,4.6,120,3.4,23,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,1,30,30,10,30,5,12,0,0,1
49,5,6,26.25,2310,1,2,0,0,0,0,0,0,2,25,25,25,25,22,3,2,.25,.25,0,.5,.25,.25,.25,.25,90,3.125,20,6.25,43,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,2,25,25,25,25,5,12,0,0,1
49,6,3,2.5,2996.6,0,1,3,50,0,50,0,22,0,0,0,0,0,0,3,3,.5,0,.5,0,0,0,0,1,0,2.5,0,10,44,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,3,50,0,50,0,5,12,0,0,1
49,7,2,123.4,3445.25,1,2,0,0,0,0,0,0,2,10,10,10,70,13,1,2,.3,.3,.1,.3,.1,.1,.1,.7,0,4.6,120,3.4,23,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,2,10,10,10,70,5,12,0,0,1
49,8,1,96.25,3367.015,0,1,3,25,25,25,25,22,0,0,0,0,0,0,3,1,.25,.25,.25,.25,.5,0,0,.5,90,6.25,20,7.5,42,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,3,25,25,25,25,5,12,0,0,1
49,9,4,4.3,3018.407,1,2,0,0,0,0,0,0,0,40,10,40,10,12,1,0,.25,.25,.25,.25,.4,.1,.4,.1,120,6.25,0,4.3,21,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,0,40,10,40,10,5,12,0,0,1
49,10,3,10,2987.375,1,2,0,0,0,0,0,0,3,0,0,0,100,25,3,3,.5,0,.5,0,0,0,0,1,0,2.5,0,10,44,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,3,0,0,0,100,5,12,0,0,1
49,11,5,25.225,2722.7,1,2,0,0,0,0,0,0,1,25,50,5,20,10,3,1,.5,.25,.25,0,.25,.5,.05,.2,90,5.625,20,5.225,42,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,1,25,50,5,20,5,12,0,0,1
49,12,1,27.5,3039.725,1,2,0,0,0,0,0,0,1,50,0,0,50,22,3,1,.25,.25,.25,.25,.5,0,0,.5,90,6.25,20,7.5,42,3,1,3,1,3,3,1,2,3,0,1,2,1,4,2,5,1,50,0,0,50,5,12,0,0,1
50,1,5,3.125,3977.882,0,1,3,50,25,25,0,23,0,0,0,0,0,0,3,3,.5,.25,.25,0,0,0,0,1,0,3.125,0,10,44,3,1,2,3,3,0,3,1,3,2,3,3,1,2,2,7,3,50,25,25,0,5,12,0,0,1
50,2,3,26.25,2799.375,0,1,2,25,25,25,25,21,0,0,0,0,0,0,2,3,.25,.25,.25,.25,.4,.4,.1,.1,20,6.25,90,4.3,34,3,1,2,3,3,0,3,1,3,2,3,3,1,2,2,7,2,25,25,25,25,5,12,0,0,1
50,3,1,7.925,3292.556,0,1,3,20,25,10,45,12,0,0,0,0,0,0,3,3,.2,.25,.1,.45,.5,0,0,.5,0,7.925,0,7.5,44,3,1,2,3,3,0,3,1,3,2,3,3,1,2,2,7,3,20,25,10,45,5,12,0,0,1
